ad_id,objective,publisher_platform,age,gender,action_type,stat,amount
120203641856890404,,,45-54,male,video_view,value,3470.0
120203641856890404,,,45-54,unknown,video_view,7d_click,13.0
120203641856890404,,,45-54,unknown,video_view,value,1711.0
120203641856890404,,,55-64,female,video_view,7d_click,1504.0
120203641856890404,,,55-64,female,video_view,value,208445.0
120203641856890404,,,55-64,male,video_view,7d_click,44.0
120203641856890404,,,55-64,male,video_view,value,4991.0
120203641856890404,,,55-64,unknown,video_view,7d_click,31.0
120203641856890404,,,55-64,unknown,video_view,value,2588.0
120203641856890404,,,65+,female,video_view,7d_click,2002.0
120203641856890404,,,65+,female,video_view,value,177830.0
120203641856890404,,,65+,male,video_view,7d_click,104.0
120203641856890404,,,65+,male,video_view,value,5748.0
120203641856890404,,,65+,unknown,video_view,7d_click,25.0
120203641856890404,,,65+,unknown,video_view,value,2791.0
120203641856900404,OUTCOME_SALES,facebook,,,video_view,7d_click,11.0
120203641856900404,OUTCOME_SALES,facebook,,,video_view,value,1289.0
120203641856900404,OUTCOME_SALES,instagram,,,video_view,7d_click,1.0
120203641856900404,OUTCOME_SALES,instagram,,,video_view,value,594.0
120203641856900404,,,18-24,female,video_view,value,2.0
120203641856900404,,,18-24,male,video_view,value,1.0
120203641856900404,,,18-24,unknown,video_view,value,1.0
120203641856900404,,,25-34,female,video_view,value,64.0
120203641856900404,,,25-34,male,video_view,value,6.0
120203641856900404,,,25-34,unknown,video_view,value,1.0
120203641856900404,,,35-44,female,video_view,value,201.0
120203641856900404,,,35-44,male,video_view,value,34.0
120203641856900404,,,35-44,unknown,video_view,value,5.0
120203641856900404,,,45-54,female,video_view,value,247.0
120203641856900404,,,45-54,male,video_view,value,41.0
120203641856900404,,,45-54,unknown,video_view,value,6.0
120203641856900404,,,55-64,female,video_view,7d_click,3.0
120203641856900404,,,55-64,female,video_view,value,470.0
120203641856900404,,,55-64,male,video_view,value,34.0
120203641856900404,,,55-64,unknown,video_view,value,9.0
120203641856900404,,,65+,female,video_view,7d_click,9.0
120203641856900404,,,65+,female,video_view,value,723.0
120203641856900404,,,65+,male,video_view,value,73.0
120203641856900404,,,65+,unknown,video_view,value,4.0
120203641856910404,OUTCOME_SALES,audience_network,,,video_view,value,1.0
120203641856910404,OUTCOME_SALES,facebook,,,video_view,7d_click,62.0
120203641856910404,OUTCOME_SALES,facebook,,,video_view,value,12010.0
120203641856910404,OUTCOME_SALES,instagram,,,video_view,7d_click,1.0
120203641856910404,OUTCOME_SALES,instagram,,,video_view,value,1308.0
120203641856910404,,,18-24,female,video_view,value,19.0
120203641856910404,,,18-24,male,video_view,value,14.0
120203641856910404,,,18-24,unknown,video_view,value,2.0
120203641856910404,,,25-34,female,video_view,value,388.0
120203641856910404,,,25-34,male,video_view,value,80.0
120203641856910404,,,25-34,unknown,video_view,value,3.0
120203641856910404,,,35-44,female,video_view,value,1870.0
120203641856910404,,,35-44,male,video_view,value,255.0
120203641856910404,,,35-44,unknown,video_view,7d_click,1.0
120203641856910404,,,35-44,unknown,video_view,value,28.0
120203641856910404,,,45-54,female,video_view,7d_click,8.0
120203641856910404,,,45-54,female,video_view,value,2580.0
120203641856910404,,,45-54,male,video_view,7d_click,2.0
120203641856910404,,,45-54,male,video_view,value,741.0
120203641856910404,,,45-54,unknown,video_view,value,67.0
120203641856910404,,,55-64,female,video_view,7d_click,15.0
120203641856910404,,,55-64,female,video_view,value,4037.0
120203641856910404,,,55-64,male,video_view,7d_click,14.0
120203641856910404,,,55-64,male,video_view,value,1116.0
120203641856910404,,,55-64,unknown,video_view,7d_click,2.0
120203641856910404,,,55-64,unknown,video_view,value,70.0
120203641856910404,,,65+,female,video_view,7d_click,19.0
